Id,Name,Title,Release,Steam Rating,Tags
522570,The Last Hope,"<a href=""https://store.steampowered.com/app/522570/"">The Last Hope</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/522570/header.jpg"" alt=""The Last Hope"">",2016,38% (165 reviews),"Indie, Simulation, Adventure, Survival, Exploration, Time Travel, Space, Casual, Atmospheric, Great Soundtrack, Realistic, Dark, Mythology, Management, Story Rich, Funny, Horror, Walking Simulator, Driving, Multiplayer"
521630,Toadled,"<a href=""https://store.steampowered.com/app/521630/"">Toadled</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/521630/header.jpg"" alt=""Toadled"">",2016,82% (230 reviews),"Action, Indie, Casual, Clicker, Cute, Singleplayer, Great Soundtrack, Memes"
104900,ORION: Prelude,"<a href=""https://store.steampowered.com/app/104900/"">ORION: Prelude</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/104900/header.jpg"" alt=""ORION: Prelude"">",2013,"77% (19,576 reviews)","Dinosaurs, Action, FPS, Multiplayer, Online Co-Op, Co-op, Shooter, Adventure, Indie, Open World, Sci-fi, First-Person, Team-Based, Third-Person Shooter, Singleplayer, PvP, Mechs, Epic, Third Person, Strategy"
514480,Fantastic Checkers 2,"<a href=""https://store.steampowered.com/app/514480/"">Fantastic Checkers 2</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/514480/header.jpg"" alt=""Fantastic Checkers 2"">",2016,66% (12 reviews),"Casual, Strategy, Board Game"
514470,Fantastic 4 In A Row 2,"<a href=""https://store.steampowered.com/app/514470/"">Fantastic 4 In A Row 2</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/514470/header.jpg"" alt=""Fantastic 4 In A Row 2"">",2016,nan,"Casual, Strategy"
513780,Turbo Pug DX,"<a href=""https://store.steampowered.com/app/513780/"">Turbo Pug DX</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/513780/header.jpg"" alt=""Turbo Pug DX"">",2016,85% (342 reviews),"Indie, Casual, Runner, Cute, Pixel Graphics, Funny, Difficult, Dog, Adventure, Platformer, Singleplayer, 2D, Memes"
513620,SkyTime,"<a href=""https://store.steampowered.com/app/513620/"">SkyTime</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/513620/header.jpg"" alt=""SkyTime"">",2016,56% (73 reviews),"Indie, Casual, Action, Platformer, First-Person"
512300,Unbox: Newbie's Adventure,"<a href=""https://store.steampowered.com/app/512300/"">Unbox: Newbie&#x27;s Adventure</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/512300/header.jpg"" alt=""Unbox: Newbie&#x27;s Adventure"">",2016,87% (246 reviews),"Adventure, Open World, 3D Platformer, Action, Indie, Comedy, Funny, Singleplayer, Cute, 4 Player Local, Collectathon, Multiplayer, Platformer, Local Multiplayer"
504490,The God's Chain,"<a href=""https://store.steampowered.com/app/504490/"">The God&#x27;s Chain</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/504490/header.jpg"" alt=""The God&#x27;s Chain"">",2016,40% (10 reviews),"Action, Third-Person Shooter, FPS, Multiplayer, Aliens, Sci-fi, Shooter, Co-op Campaign, Online Co-Op, Indie"
504210,SHENZHEN I/O,"<a href=""https://store.steampowered.com/app/504210/"">SHENZHEN I/O</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/504210/header.jpg"" alt=""SHENZHEN I/O"">",2016,"96% (2,527 reviews)","Programming, Automation, Puzzle, Logic, Simulation, Indie, Difficult, Singleplayer, Education, Sandbox, Building, Great Soundtrack"
504130,Manual Samuel - Anniversary Edition,"<a href=""https://store.steampowered.com/app/504130/"">Manual Samuel - Anniversary Edition</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/504130/header.jpg"" alt=""Manual Samuel - Anniversary Edition"">",2016,83% (832 reviews),"Dark Humor, Singleplayer, Adventure, Local Co-Op, Funny, Indie, Dark Comedy, Physics, Difficult, Comedy, 2D, Cartoony, Intentionally Awkward Controls, Controller"
503820,A Detective's Novel,"<a href=""https://store.steampowered.com/app/503820/"">A Detective&#x27;s Novel</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/503820/header.jpg"" alt=""A Detective&#x27;s Novel"">",2016,70% (37 reviews),"Indie, Adventure, Visual Novel, Detective, Mystery"
503560,911 Operator,"<a href=""https://store.steampowered.com/app/503560/"">911 Operator</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/503560/header.jpg"" alt=""911 Operator"">",2017,"88% (11,049 reviews)","Simulation, Strategy, Management, Singleplayer, Indie, Casual, Realistic, Crime, Choices Matter, Education, Tactical, 2D, Real Time Tactics, Atmospheric, Addictive, Modern, Minimalist, Moddable, Drama, Mature"
500590,Puppy Dog: Jigsaw Puzzles,"<a href=""https://store.steampowered.com/app/500590/"">Puppy Dog: Jigsaw Puzzles</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/500590/header.jpg"" alt=""Puppy Dog: Jigsaw Puzzles"">",2016,100% (27 reviews),"Casual, Puzzle"
500580,Kitty Cat: Jigsaw Puzzles,"<a href=""https://store.steampowered.com/app/500580/"">Kitty Cat: Jigsaw Puzzles</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/500580/header.jpg"" alt=""Kitty Cat: Jigsaw Puzzles"">",2016,90% (85 reviews),"Cats, Casual, Puzzle, Cute, Psychological Horror"
500570,Mahjong Deluxe 2: Astral Planes,"<a href=""https://store.steampowered.com/app/500570/"">Mahjong Deluxe 2: Astral Planes</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/500570/header.jpg"" alt=""Mahjong Deluxe 2: Astral Planes"">",2016,nan,"Casual, Puzzle"
499520,The Turing Test,"<a href=""https://store.steampowered.com/app/499520/"">The Turing Test</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/499520/header.jpg"" alt=""The Turing Test"">",2016,"87% (5,270 reviews)","Puzzle, First-Person, Sci-fi, Female Protagonist, Space, Adventure, Singleplayer, Atmospheric, Story Rich, Great Soundtrack, Artificial Intelligence, Short, Philosophical, Psychological Horror, Robots, Indie, Horror, Mystery, FPS"
498660,Mind Spheres,"<a href=""https://store.steampowered.com/app/498660/"">Mind Spheres</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/498660/header.jpg"" alt=""Mind Spheres"">",2016,84% (194 reviews),"Puzzle, Physics, Sports, Precision Platformer, Casual, Puzzle Platformer, Indie, Action, Simulation, Singleplayer, Short, Platformer, Strategy, Tower Defense, 2D, Colorful, Space, Sci-fi, Relaxing, Horror"
498240,Batman - The Telltale Series,"<a href=""https://store.steampowered.com/app/498240/"">Batman - The Telltale Series</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/498240/header.jpg"" alt=""Batman - The Telltale Series"">",2016,"81% (9,177 reviews)","Adventure, Story Rich, Choices Matter, Superhero, Singleplayer, Episodic, Action, Quick-Time Events, Atmospheric, Point &amp; Click, Dark, Comic Book, Choose Your Own Adventure, Detective, Noir, Violent, Visual Novel, Gore, Hidden Object, Open World"
498050,Mystery Of Rivenhallows,"<a href=""https://store.steampowered.com/app/498050/"">Mystery Of Rivenhallows</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/498050/header.jpg"" alt=""Mystery Of Rivenhallows"">",2016,18% (11 reviews),"Adventure, Casual, Point &amp; Click"
498040,The Hidden Dragon,"<a href=""https://store.steampowered.com/app/498040/"">The Hidden Dragon</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/498040/header.jpg"" alt=""The Hidden Dragon"">",2016,nan,"Casual, Hidden Object, Puzzle"
498030,Barnyard Mahjong 3,"<a href=""https://store.steampowered.com/app/498030/"">Barnyard Mahjong 3</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/498030/header.jpg"" alt=""Barnyard Mahjong 3"">",2016,nan,"Casual, Puzzle"
497260,Fabulous Food Truck,"<a href=""https://store.steampowered.com/app/497260/"">Fabulous Food Truck</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/497260/header.jpg"" alt=""Fabulous Food Truck"">",2016,50% (10 reviews),"Casual, Simulation, Cooking"
497080,Construct: Escape the System,"<a href=""https://store.steampowered.com/app/497080/"">Construct: Escape the System</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/497080/header.jpg"" alt=""Construct: Escape the System"">",2016,77% (53 reviews),"Indie, Action, Adventure, First-Person, Abstract, Sci-fi, Stylized, Platformer, 3D Platformer, Singleplayer, Cyberpunk, Puzzle Platformer, Silent Protagonist, Surreal, Atmospheric, Great Soundtrack, Mystery, Soundtrack, Puzzle, Colorful"
491130,Red Trigger,"<a href=""https://store.steampowered.com/app/491130/"">Red Trigger</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/491130/header.jpg"" alt=""Red Trigger"">",2016,"90% (2,002 reviews)","Free to Play, Indie, Puzzle, FPS, Parkour, First-Person, Singleplayer, Strategy, Shooter, Futuristic, Adventure, Action, Minimalist, Great Soundtrack, Atmospheric, Short, 3D Platformer"
491950,Orwell: Keeping an Eye On You,"<a href=""https://store.steampowered.com/app/491950/"">Orwell: Keeping an Eye On You</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/491950/header.jpg"" alt=""Orwell: Keeping an Eye On You"">",2016,"91% (7,108 reviews)","Choices Matter, Political Sim, Dystopian, Story Rich, Indie, Singleplayer, Simulation, Detective, Interactive Fiction, Hacking, Adventure, Politics, Political, Atmospheric, Mouse only, Visual Novel, Episodic, Mystery, Great Soundtrack, Point &amp; Click"
491580,Mahjong Destiny,"<a href=""https://store.steampowered.com/app/491580/"">Mahjong Destiny</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/491580/header.jpg"" alt=""Mahjong Destiny"">",2016,70% (20 reviews),"Casual, Puzzle"
490860,DashBored,"<a href=""https://store.steampowered.com/app/490860/"">DashBored</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/490860/header.jpg"" alt=""DashBored"">",2016,84% (39 reviews),"RPG, Indie, Adventure, RPGMaker, Atmospheric, Funny, Pixel Graphics"
489900,Bayla Bunny,"<a href=""https://store.steampowered.com/app/489900/"">Bayla Bunny</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/489900/header.jpg"" alt=""Bayla Bunny"">",2016,nan,"Casual, Platformer"
489520,Minion Masters,"<a href=""https://store.steampowered.com/app/489520/"">Minion Masters</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/489520/header.jpg"" alt=""Minion Masters"">",2019,"91% (55,822 reviews)","Free to Play, Strategy, Deckbuilding, RTS, Tower Defense, Multiplayer, PvP, Card Game, RPG, Indie, Action, Adventure, Competitive, Real Time Tactics, Singleplayer, Trading Card Game, Fantasy, Real-Time, Top-Down, Co-op"
489220,Unforgiving Trials: The Darkest Crusade,"<a href=""https://store.steampowered.com/app/489220/"">Unforgiving Trials: The Darkest Crusade</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/489220/header.jpg"" alt=""Unforgiving Trials: The Darkest Crusade"">",2016,66% (24 reviews),"RPG, Indie, Roguelike, JRPG, Difficult, Adventure, RPGMaker, 2D, Party-Based RPG, Pixel Graphics, Fantasy, Fighting, Arcade, Anime, Dark Fantasy, Medieval, Linear, Singleplayer, Old School, Turn-Based"
489140,Mr. Shifty,"<a href=""https://store.steampowered.com/app/489140/"">Mr. Shifty</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/489140/header.jpg"" alt=""Mr. Shifty"">",2017,89% (674 reviews),"Action, Indie, Adventure, Top-Down, Beat &#x27;em up, Singleplayer, Fast-Paced, Great Soundtrack, Difficult, Superhero, Bullet Time, Comic Book, Assassin, Arcade, Destruction, Time Attack, Heist, Action-Adventure, Character Action Game, Top-Down Shooter"
487600,Puzzles Under The Hill,"<a href=""https://store.steampowered.com/app/487600/"">Puzzles Under The Hill</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/487600/header.jpg"" alt=""Puzzles Under The Hill"">",2016,nan,"Casual, Puzzle"
487590,Pepe Porcupine,"<a href=""https://store.steampowered.com/app/487590/"">Pepe Porcupine</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/487590/header.jpg"" alt=""Pepe Porcupine"">",2016,nan,"Casual, Memes, Puzzle, Sokoban"
487580,Ludo Supremo,"<a href=""https://store.steampowered.com/app/487580/"">Ludo Supremo</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/487580/header.jpg"" alt=""Ludo Supremo"">",2016,57% (19 reviews),"Casual, Board Game"
487370,Akin,"<a href=""https://store.steampowered.com/app/487370/"">Akin</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/487370/header.jpg"" alt=""Akin"">",2016,74% (43 reviews),"Casual, Indie, Puzzle, 2D, Relaxing, Singleplayer, Minimalist, Clicker, Puzzle Platformer, Sokoban, Family Friendly, Logic, Physics, Trading"
487350,Pirate Pop Plus,"<a href=""https://store.steampowered.com/app/487350/"">Pirate Pop Plus</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/487350/header.jpg"" alt=""Pirate Pop Plus"">",2016,86% (15 reviews),"Casual, Action, Indie, Arcade, Retro, Pixel Graphics"
487220,Freebie,"<a href=""https://store.steampowered.com/app/487220/"">Freebie</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/487220/header.jpg"" alt=""Freebie"">",2016,73% (320 reviews),"Casual, Indie, Arcade"
487120,Citadel: Forged with Fire,"<a href=""https://store.steampowered.com/app/487120/"">Citadel: Forged with Fire</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/487120/header.jpg"" alt=""Citadel: Forged with Fire"">",2019,"68% (4,686 reviews)","Open World, RPG, Massively Multiplayer, Survival, Open World Survival Craft, Magic, Fantasy, Adventure, Sandbox, Action, Crafting, Multiplayer, MMORPG, Indie, Dragons, Early Access, Base Building, Building, First-Person, PvP"
486360,Timore Inferno,"<a href=""https://store.steampowered.com/app/486360/"">Timore Inferno</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/486360/header.jpg"" alt=""Timore Inferno"">",2016,80% (21 reviews),"Action, Indie, Horror"
486310,Meadow,"<a href=""https://store.steampowered.com/app/486310/"">Meadow</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/486310/header.jpg"" alt=""Meadow"">",2016,"89% (4,673 reviews)","Cute, Massively Multiplayer, Open World, Relaxing, Adventure, Multiplayer, Indie, Atmospheric, Exploration, Great Soundtrack, Casual, Walking Simulator, Nature, Family Friendly, Simulation, Beautiful, RPG, Colorful, Co-op, Sandbox"
485870,Super Duper Party Pooper,"<a href=""https://store.steampowered.com/app/485870/"">Super Duper Party Pooper</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/485870/header.jpg"" alt=""Super Duper Party Pooper"">",2016,81% (266 reviews),"Casual, Indie, Strategy, Simulation, Memes, Comedy, Nudity, Rhythm, Psychological Horror"
485570,Milford Heaven - Luken's Chronicles,"<a href=""https://store.steampowered.com/app/485570/"">Milford Heaven - Luken&#x27;s Chronicles</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/485570/header.jpg"" alt=""Milford Heaven - Luken&#x27;s Chronicles"">",2016,nan,"Indie, RPG, Adventure, Hack and Slash, Retro, Medieval, Top-Down"
485310,Head Shot,"<a href=""https://store.steampowered.com/app/485310/"">Head Shot</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/485310/header.jpg"" alt=""Head Shot"">",2016,42% (138 reviews),"Early Access, Casual, Indie, Action, Adventure, FPS, Multiplayer, Shooter, First-Person, Horror"
382050,Eon Altar,"<a href=""https://store.steampowered.com/app/382050/"">Eon Altar</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/382050/header.jpg"" alt=""Eon Altar"">",2016,90% (530 reviews),"RPG, Adventure, Action, Local Co-Op, 4 Player Local, Indie, Turn-Based Combat, Episodic, Co-op, Fantasy, Magic, Isometric, CRPG, Dark Fantasy, Female Protagonist, Story Rich, Atmospheric, Loot, Local Multiplayer, Class-Based"
478010,ABC Coloring Town,"<a href=""https://store.steampowered.com/app/478010/"">ABC Coloring Town</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/478010/header.jpg"" alt=""ABC Coloring Town"">",2016,50% (10 reviews),"Casual, Family Friendly, Education"
477160,Human: Fall Flat,"<a href=""https://store.steampowered.com/app/477160/"">Human: Fall Flat</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/477160/header.jpg"" alt=""Human: Fall Flat"">",2016,"94% (113,314 reviews)","Co-op, Adventure, Puzzle, Funny, Action, Physics, Sandbox, Puzzle Platformer, Open World, Multiplayer, Indie, Local Co-Op, Comedy, Parkour, Local Multiplayer, Casual, Singleplayer, 3D Platformer, Split Screen, Simulation"
473560,Cosmic Dust & Rust,"<a href=""https://store.steampowered.com/app/473560/"">Cosmic Dust &amp; Rust</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/473560/header.jpg"" alt=""Cosmic Dust &amp; Rust"">",2016,53% (167 reviews),"Casual, Strategy, Tower Defense, Indie, Pixel Graphics, Action, Difficult"
473520,Autumn,"<a href=""https://store.steampowered.com/app/473520/"">Autumn</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/473520/header.jpg"" alt=""Autumn"">",2014,50% (18 reviews),"Casual, Indie, Puzzle, Relaxing, Side Scroller, Abstract, Psychedelic, Colorful, Cute, Atmospheric, Funny, Choices Matter, Singleplayer, Soundtrack, Stylized, Strategy, Psychological Horror, FPS, Simulation, Nudity"
471550,Nine Parchments,"<a href=""https://store.steampowered.com/app/471550/"">Nine Parchments</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/471550/header.jpg"" alt=""Nine Parchments"">",2017,"77% (2,796 reviews)","Action RPG, Twin Stick Shooter, Magic, Isometric, Action, 4 Player Local, Fantasy, Colorful, Local Co-Op, Co-op, Online Co-Op, Indie, RPG, Multiplayer, Top-Down, Great Soundtrack, Atmospheric, Singleplayer, Shooter, Funny"
470260,Event[0],"<a href=""https://store.steampowered.com/app/470260/"">Event[0]</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/470260/header.jpg"" alt=""Event[0]"">",2016,"78% (1,220 reviews)","Adventure, Sci-fi, Atmospheric, Indie, Space, Singleplayer, First-Person, Mystery, Choices Matter, Story Rich, Multiple Endings, Artificial Intelligence, Exploration, Short, Dynamic Narration, Narration, Walking Simulator, Horror, Text-Based, Typing"
